doc_id,business_id,business_name,text,original_text,source,tags
rev_1228_0,40397189,Unknown,while the place looks nice and the restrooms are clean the staff sounds very fake,"While the place looks nice and the restrooms are clean, the staff sounds very fake",review,contamination
rev_1229_4,41686215,Unknown,rather than just continue to stand there like a idiot zombie i turned around and walked back out and went to the carls jr across the street,Rather than just continue to stand there like a idiot zombie i turned around and walked back out and went to the Carl's Jr across the street,review,"pests,contamination"
rev_1229_6,41686215,Unknown,i was here at this same location a week ago and my french fries were old and cold,I was here at this same location a week ago and my french fries were old and cold,review,temperature
rev_1230_3,50059733,Unknown,she hands it back to me and i see that she just added icecream and my cousins mcflurry had a lot f cookies and mine didnt have almost nothing,"She hands it back to me and I see that she just added ice-cream, and my cousin's mcflurry had a lot f cookies and mine didn't have almost nothing",review,contamination
rev_1232_0,50177736,Unknown,one star rating for giving me practically half empty box of fries,One star rating for giving me practically half empty box of fries,review,pests
rev_1234_1,50148468,Unknown,尉it was nicely designed and very clean,尉It was nicely designed and very clean,review,contamination
rev_1234_6,50148468,Unknown,尉it was just what we needed to prepare ourselves to stand in the cold for about 45 minutes,尉It was just what we needed to prepare ourselves to stand in the cold for about 45 minutes,review,temperature
rev_1235_9,50124182,Unknown,when i got my coffee it was spilling over and the guy behind the register didnt even offer to wipe it off or hand me napkins,"when i got my coffee, it was spilling over and the guy behind the register didn't even offer to wipe it off or hand me napkins",review,contamination
rev_1235_12,50124182,Unknown,he apologized and handed me napkins,he apologized and handed me napkins,review,contamination
rev_1236_3,41608382,Unknown,i would rather starve than eat here,I would rather starve than eat here,review,pests
rev_1237_9,50178604,Unknown,尉he stands right by the door and when this loiterer was sneaking back up to the mcd premises he basically busted out his handcuffs,"尉He stands right by the door and when this loiterer was sneaking back up to the McD premises, he basically busted out his handcuffs",review,contamination
rev_1247_3,50171905,Unknown,i had just finished moving all of my stuff from a uhaul down the street and was so tired and hot and all i wanted was a mcflurry and a burger,I had just finished moving all of my stuff from a U-haul down the street and was so tired and hot and all I wanted was a McFlurry and a burger,review,temperature
rev_1247_4,50171905,Unknown,i think that was too much to handle,I think that was too much to handle,review,contamination
rev_1247_20,50171905,Unknown,it was hot in there,It was HOT in there,review,temperature
rev_1249_3,50107500,Unknown,尉its a hassle to drive back up to get my complete meal by the time i get home everything is cold,尉It's a hassle to drive back up to get my complete meal by the time I get home everything is cold,review,temperature
rev_1250_8,50105804,Unknown,my second experience that id rather forget was when i ordered a grilled chicken chipotle snack wrap,My second experience that i'd rather forget was when I ordered a grilled chicken chipotle snack wrap,review,pests
rev_1253_2,50157809,Unknown,尉doesnt seem clean,尉Doesn't seem clean,review,contamination
rev_1254_0,50079182,Unknown,would you like roaches with that,Would you like roaches with that,review,pests
rev_1261_0,41404065,Unknown,i know rating a mcdonalds,I know rating a McDonalds,review,pests
rev_1269_4,50128607,Unknown,rather frustrating waiting 10 minutes for a chicken warp,Rather frustrating waiting 10 minutes for a chicken warp,review,pests
rev_1271_6,41056164,Unknown,not the cleanest not the dirtiest,"Not the cleanest, not the dirtiest",review,contamination
rev_1273_0,41038600,Unknown,went there for a quick coffee run and as i was waiting to order i saw a roach on the counter,Went there for a quick coffee run and as I was waiting to order I saw a roach on the counter,review,pests
rev_1273_2,41038600,Unknown,they are a terrible corporation,They are a terrible corporation,review,pests
rev_1275_3,50097034,Unknown,尉on top of that it was clean a tall order in this neighborhood and energetic,尉On top of that it was clean (a tall order in this neighborhood) and energetic,review,contamination
rev_1277_2,50010628,Unknown,where do i begin bad service i dont have 6 arms bad manager berated chinese employee in front of me doesnt use mcdonalds merchandise was given a unwrapped bendy straw with my coffee nonmacdonalds sauce,"where do i begin, bad service (I don't have 6 arms), bad manager (berated chinese employee in front of me), doesn't use McDonald's merchandise (was given a unwrapped bend-y straw with my coffee, non-MacDonald's sauce)",review,"pests,contamination"
rev_1281_10,50145979,Unknown,unfortunately the staff handed over the coke to me  said some not so nice things,"unfortunately, the staff handed over the coke to me & said some not so nice things",review,contamination
rev_1283_4,50117716,Unknown,尉only good thing is the free wifi but id rather not hang out here,尉only good thing is the free wifi but id rather not hang out here,review,pests
rev_1284_1,50142841,Unknown,upon entering the restroom puddles of urine all over the floor feces graffiti on the wall i finally respond try a little harder to clean the restroom of course she started cursing and yelling,"Upon entering the restroom puddles of urine all over the floor, feces, graffiti on the wall, I finally respond ""Try a little harder to clean the restroom"" of course she started cursing and yelling",review,contamination
rev_1285_2,50178868,Unknown,尉the cashier was the only one on duty at 730pm on a weeknight and as he tried to do his job his manager spent the entire time i was there about twenty minutes berating him for not doing his job correctly,"尉The cashier was the only one on duty (at 7:30pm on a weeknight) and as he tried to do his job, his manager spent the entire time I was there (about twenty minutes) berating him for not doing his job correctly",review,pests
rev_1285_11,50178868,Unknown,尉its a shame because the interior was decorated very nicely including a nice wood frame that resembles a house inside but now has scratches all over it most looking like deliberate graffiti,"尉It's a shame because the interior was decorated very nicely, including a nice wood frame that resembles a house inside, but now has scratches all over it (most looking like deliberate graffiti)",review,pests
